"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"395","9/1/2016 02:11:21","9/1/2016 02:17:56","2008","Little West St & 1 Pl","40.70569254","-74.01677685","2008","Little West St & 1 Pl","40.70569254","-74.01677685","23073","Subscriber","1954","1"
"156","9/1/2016 02:11:46","9/1/2016 02:14:23","445","E 10 St & Avenue A","40.72740794","-73.98142006","394","E 9 St & Avenue C","40.72521311","-73.97768752","25986","Subscriber","1992","2"
"747","9/1/2016 02:12:05","9/1/2016 02:24:32","480","W 53 St & 10 Ave","40.76669671","-73.99061728","3314","W 95 St & Broadway","40.7937704","-73.971888","26476","Subscriber","1987","1"
"407","9/1/2016 02:12:33","9/1/2016 02:19:21","357","E 11 St & Broadway","40.73261787","-73.99158043","482","W 15 St & 7 Ave","40.73935542","-73.99931783","20925","Subscriber","1991","1"
"350","9/1/2016 02:12:51","9/1/2016 02:18:42","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","445","E 10 St & Avenue A","40.72740794","-73.98142006","22152","Subscriber","1993","1"
"630","9/1/2016 02:12:55","9/1/2016 02:23:26","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","2010","Grand St & Greene St","40.72165481","-74.00234737","25562","Subscriber","1994","1"
"255","9/1/2016 02:13:25","9/1/2016 02:17:41","3260","Mercer St & Bleecker St","40.72706363348306","-73.99662137031554","251","Mott St & Prince St","40.72317958","-73.99480012","19717","Subscriber","1983","2"
"448","9/1/2016 02:13:26","9/1/2016 02:20:55","3087","Metropolitan Ave & Meeker Ave","40.71413311","-73.95234386","3074","Montrose Ave & Bushwick Ave","40.70767788","-73.94016171","26842","Subscriber","1974","1"
"1877","9/1/2016 02:13:50","9/1/2016 02:45:08","492","W 33 St & 7 Ave","40.75019995","-73.99093085","502","Henry St & Grand St","40.714215","-73.981346","25152","Subscriber","1944","1"
"227","9/1/2016 02:15:03","9/1/2016 02:18:50","3171","Amsterdam Ave & W 82 St","40.78524672","-73.97667321","3178","Riverside Dr & W 78 St","40.78414472","-73.98362492","26949","Subscriber","1973","1"
"424","9/1/2016 02:15:13","9/1/2016 02:22:18","493","W 45 St & 6 Ave","40.7568001","-73.98291153","476","E 31 St & 3 Ave","40.74394314","-73.97966069","24967","Subscriber","1993","1"
"285","9/1/2016 02:15:56","9/1/2016 02:20:41","279","Peck Slip & Front St","40.707873","-74.00167","308","St James Pl & Oliver St","40.71307916","-73.99851193","22723","Subscriber","1974","1"
"503","9/1/2016 02:17:12","9/1/2016 02:25:35","415","Pearl St & Hanover Square","40.7047177","-74.00926027","319","Fulton St & Broadway","40.711066","-74.009447","14611","Subscriber","1978","1"
"611","9/1/2016 02:17:43","9/1/2016 02:27:54","443","Bedford Ave & S 9 St","40.70853074","-73.96408963","3062","Myrtle Ave & Marcy Ave","40.69539817","-73.94954908","18879","Subscriber","1995","1"
"1206","9/1/2016 02:17:53","9/1/2016 02:37:59","285","Broadway & E 14 St","40.73454567","-73.99074142","427","Bus Slip & State St","40.701907","-74.013942","22740","Subscriber","1984","1"
"1603","9/1/2016 02:18:14","9/1/2016 02:44:58","479","9 Ave & W 45 St","40.76019252","-73.9912551","432","E 7 St & Avenue A","40.72621788","-73.98379855","22900","Subscriber","1962","1"
"700","9/1/2016 02:19:10","9/1/2016 02:30:50","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","3118","McGuinness Blvd & Eagle St","40.73555","-73.95284","23540","Subscriber","1991","1"
"370","9/1/2016 02:19:26","9/1/2016 02:25:36","428","E 3 St & 1 Ave","40.72467721","-73.98783413","368","Carmine St & 6 Ave","40.73038599","-74.00214988","25421","Subscriber","1986","2"
"1161","9/1/2016 02:19:36","9/1/2016 02:38:57","326","E 11 St & 1 Ave","40.72953837","-73.98426726","345","W 13 St & 6 Ave","40.73649403","-73.99704374","16682","Subscriber","1993","2"
"689","9/1/2016 02:21:09","9/1/2016 02:32:38","268","Howard St & Centre St","40.71910537","-73.99973337","3002","South End Ave & Liberty St","40.711512","-74.015756","24130","Subscriber","1960","1"
"441","9/1/2016 02:21:47","9/1/2016 02:29:09","379","W 31 St & 7 Ave","40.749156","-73.9916","503","E 20 St & Park Ave","40.73827428","-73.98751968","19171","Subscriber","1978","1"
"591","9/1/2016 02:22:32","9/1/2016 02:32:24","3067","Broadway & Whipple St","40.7016657","-73.9437303","532","S 5 Pl & S 4 St","40.710451","-73.960876","18448","Subscriber","1958","1"
"439","9/1/2016 02:23:54","9/1/2016 02:31:13","268","Howard St & Centre St","40.71910537","-73.99973337","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","25749","Subscriber","1988","1"
"1407","9/1/2016 02:25:19","9/1/2016 02:48:47","3341","Central Park West & W 102 St","40.795346","-73.96186","478","11 Ave & W 41 St","40.76030096","-73.99884222","22255","Subscriber","1980","1"
"2172","9/1/2016 02:25:25","9/1/2016 03:01:38","212","W 16 St & The High Line","40.74334935","-74.00681753","480","W 53 St & 10 Ave","40.76669671","-73.99061728","25750","Subscriber","1981","2"
"1823","9/1/2016 02:26:32","9/1/2016 02:56:56","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","263","Elizabeth St & Hester St","40.717590818059804","-73.99622440338135","26687","Subscriber","1993","1"
"528","9/1/2016 02:26:51","9/1/2016 02:35:39","461","E 20 St & 2 Ave","40.73587678","-73.98205027","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","23920","Subscriber","1982","1"
"346","9/1/2016 02:27:48","9/1/2016 02:33:34","434","9 Ave & W 18 St","40.74317449","-74.00366443","497","E 17 St & Broadway","40.73704984","-73.99009296","23034","Subscriber","1993","1"
"1016","9/1/2016 02:27:54","9/1/2016 02:44:50","3161","W 76 St & Columbus Ave","40.7801839724239","-73.97728532552719","3290","E 89 St & York Ave","40.7779453","-73.946041","26872","Subscriber","1962","1"
"373","9/1/2016 02:27:56","9/1/2016 02:34:10","368","Carmine St & 6 Ave","40.73038599","-74.00214988","345","W 13 St & 6 Ave","40.73649403","-73.99704374","25421","Subscriber","1991","1"
"316","9/1/2016 02:27:58","9/1/2016 02:33:14","476","E 31 St & 3 Ave","40.74394314","-73.97966069","492","W 33 St & 7 Ave","40.75019995","-73.99093085","23352","Subscriber","1973","1"
"444","9/1/2016 02:28:04","9/1/2016 02:35:28","3255","8 Ave & W 31 St","40.7505853470215","-73.9946848154068","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","14734","Subscriber","1967","1"
"515","9/1/2016 02:28:18","9/1/2016 02:36:54","3164","Columbus Ave & W 72 St","40.7770575","-73.97898475","3140","1 Ave & E 78 St","40.77140426","-73.9535166","26880","Subscriber","1985","1"
"540","9/1/2016 02:28:38","9/1/2016 02:37:39","2010","Grand St & Greene St","40.72165481","-74.00234737","238","Bank St & Washington St","40.7361967","-74.00859207","25562","Customer","","0"
"338","9/1/2016 02:28:58","9/1/2016 02:34:37","368","Carmine St & 6 Ave","40.73038599","-74.00214988","345","W 13 St & 6 Ave","40.73649403","-73.99704374","26849","Subscriber","1991","1"
"803","9/1/2016 02:29:13","9/1/2016 02:42:37","474","5 Ave & E 29 St","40.7451677","-73.98683077","3236","W 42 St & Dyer Ave","40.75898481399634","-73.99379968643188","23524","Subscriber","1967","1"
"499","9/1/2016 02:29:30","9/1/2016 02:37:49","151","Cleveland Pl & Spring St","40.722103786686034","-73.99724900722504","417","Barclay St & Church St","40.71291224","-74.01020234","19305","Subscriber","1979","1"
"564","9/1/2016 02:29:45","9/1/2016 02:39:10","3379","E 103 St & Lexington Ave","40.7903051","-73.94755757","3323","W 106 St & Central Park West","40.7981856","-73.9605909006","22985","Subscriber","1991","1"
"1045","9/1/2016 02:29:59","9/1/2016 02:47:24","449","W 52 St & 9 Ave","40.76461837","-73.98789473","347","Greenwich St & W Houston St","40.728846","-74.008591","24163","Subscriber","1992","1"
"879","9/1/2016 02:30:03","9/1/2016 02:44:42","3148","E 84 St & 1 Ave","40.77565541","-73.95068615","3145","E 84 St & Park Ave","40.77862688","-73.95772073","22791","Subscriber","1998","1"
"713","9/1/2016 02:30:07","9/1/2016 02:42:00","483","E 12 St & 3 Ave","40.73223272","-73.98889957","238","Bank St & Washington St","40.7361967","-74.00859207","19136","Customer","","0"
"701","9/1/2016 02:30:28","9/1/2016 02:42:09","483","E 12 St & 3 Ave","40.73223272","-73.98889957","238","Bank St & Washington St","40.7361967","-74.00859207","23420","Subscriber","1979","2"
"138","9/1/2016 02:31:41","9/1/2016 02:33:59","546","E 30 St & Park Ave S","40.74444921","-73.98303529","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","16019","Subscriber","1966","1"
"421","9/1/2016 02:32:05","9/1/2016 02:39:06","116","W 17 St & 8 Ave","40.74177603","-74.00149746","380","W 4 St & 7 Ave S","40.73401143","-74.00293877","16050","Subscriber","1977","1"
"391","9/1/2016 02:32:48","9/1/2016 02:39:20","477","W 41 St & 8 Ave","40.75640548","-73.9900262","513","W 56 St & 10 Ave","40.768254","-73.988639","23089","Subscriber","1980","1"
"791","9/1/2016 02:32:50","9/1/2016 02:46:01","3263","Cooper Square & E 7 St","40.72923649910006","-73.99086803197861","493","W 45 St & 6 Ave","40.7568001","-73.98291153","25840","Subscriber","1967","2"
"1325","9/1/2016 02:32:57","9/1/2016 02:55:03","503","E 20 St & Park Ave","40.73827428","-73.98751968","3129","Queens Plaza North & Crescent St","40.75110165","-73.94073717","26402","Subscriber","1985","1"
"458","9/1/2016 02:33:53","9/1/2016 02:41:31","478","11 Ave & W 41 St","40.76030096","-73.99884222","462","W 22 St & 10 Ave","40.74691959","-74.00451887","26479","Subscriber","1958","1"
"471","9/1/2016 02:35:26","9/1/2016 02:43:17","212","W 16 St & The High Line","40.74334935","-74.00681753","402","Broadway & E 22 St","40.7403432","-73.98955109","18026","Subscriber","1992","1"
"450","9/1/2016 02:35:26","9/1/2016 02:42:56","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","302","Avenue D & E 3 St","40.72082834","-73.97793172","22446","Subscriber","1971","1"
"957","9/1/2016 02:37:21","9/1/2016 02:53:18","306","Cliff St & Fulton St","40.70823502","-74.00530063","349","Rivington St & Ridge St","40.71850211","-73.98329859","26960","Subscriber","1990","1"
"269","9/1/2016 02:37:25","9/1/2016 02:41:54","3016","Kent Ave & N 7 St","40.72036775298455","-73.96165072917938","460","S 4 St & Wythe Ave","40.71285887","-73.96590294","25479","Subscriber","1984","1"
"950","9/1/2016 02:38:03","9/1/2016 02:53:53","532","S 5 Pl & S 4 St","40.710451","-73.960876","356","Bialystoker Pl & Delancey St","40.71622644","-73.98261206","16013","Subscriber","1958","1"
"744","9/1/2016 02:39:36","9/1/2016 02:52:00","3142","1 Ave & E 62 St","40.7612274","-73.96094022","449","W 52 St & 9 Ave","40.76461837","-73.98789473","22330","Subscriber","1985","1"
"409","9/1/2016 02:39:51","9/1/2016 02:46:41","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","498","Broadway & W 32 St","40.74854862","-73.98808416","26919","Subscriber","1987","1"
"167","9/1/2016 02:40:10","9/1/2016 02:42:57","482","W 15 St & 7 Ave","40.73935542","-73.99931783","470","W 20 St & 8 Ave","40.74345335","-74.00004031","25410","Subscriber","1970","1"
"984","9/1/2016 02:40:34","9/1/2016 02:56:58","368","Carmine St & 6 Ave","40.73038599","-74.00214988","311","Norfolk St & Broome St","40.7172274","-73.98802084","23823","Subscriber","1987","1"
"4969","9/1/2016 02:42:25","9/1/2016 04:05:15","237","E 11 St & 2 Ave","40.73047309","-73.98672378","3002","South End Ave & Liberty St","40.711512","-74.015756","25444","Customer","","0"
"12886","9/1/2016 02:42:44","9/1/2016 06:17:30","237","E 11 St & 2 Ave","40.73047309","-73.98672378","3002","South End Ave & Liberty St","40.711512","-74.015756","14719","Customer","","0"
"421","9/1/2016 02:42:57","9/1/2016 02:49:59","279","Peck Slip & Front St","40.707873","-74.00167","415","Pearl St & Hanover Square","40.7047177","-74.00926027","22094","Subscriber","1989","1"
"3345","9/1/2016 02:43:14","9/1/2016 03:38:59","531","Forsyth St & Broome St","40.71893904","-73.99266288","311","Norfolk St & Broome St","40.7172274","-73.98802084","26562","Subscriber","1998","1"
"704","9/1/2016 02:43:59","9/1/2016 02:55:43","312","Allen St & Stanton St","40.722055","-73.989111","483","E 12 St & 3 Ave","40.73223272","-73.98889957","19041","Customer","","0"
"127","9/1/2016 02:45:28","9/1/2016 02:47:35","241","DeKalb Ave & S Portland Ave","40.68981035","-73.97493121","262","Washington Park","40.6917823","-73.9737299","26462","Subscriber","1989","2"
"265","9/1/2016 02:46:45","9/1/2016 02:51:11","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","167","E 39 St & 3 Ave","40.7489006","-73.97604882","15985","Subscriber","1992","2"
"448","9/1/2016 02:46:50","9/1/2016 02:54:19","3415","Prospect Pl & 6 Ave","40.6793307","-73.97519523","3313","6 Ave & 12 St","40.6663181","-73.9854617","22842","Subscriber","1996","1"
"606","9/1/2016 02:47:01","9/1/2016 02:57:08","3113","Greenpoint Ave & Manhattan Ave","40.73026","-73.95394","481","S 3 St & Bedford Ave","40.71260486","-73.96264403","20296","Subscriber","1980","1"
"127","9/1/2016 02:47:28","9/1/2016 02:49:35","3313","6 Ave & 12 St","40.6663181","-73.9854617","3322","12 St & 4 Ave","40.668603","-73.9904394","18353","Subscriber","1976","1"
"2195","9/1/2016 02:49:24","9/1/2016 03:25:59","153","E 40 St & 5 Ave","40.752062307","-73.9816324043","533","Broadway & W 39 St","40.75299641","-73.98721619","22207","Subscriber","1989","1"
"220","9/1/2016 02:49:28","9/1/2016 02:53:09","470","W 20 St & 8 Ave","40.74345335","-74.00004031","482","W 15 St & 7 Ave","40.73935542","-73.99931783","25410","Subscriber","1970","1"
"552","9/1/2016 02:49:39","9/1/2016 02:58:52","344","Monroe St & Bedford Ave","40.6851443","-73.95380904","3054","Greene Ave & Throop Ave","40.6894932","-73.942061","23116","Subscriber","1988","1"
"251","9/1/2016 02:49:44","9/1/2016 02:53:55","495","W 47 St & 10 Ave","40.76269882","-73.99301222","448","W 37 St & 10 Ave","40.75660359","-73.9979009","25377","Subscriber","1980","1"
"169","9/1/2016 02:50:00","9/1/2016 02:52:49","368","Carmine St & 6 Ave","40.73038599","-74.00214988","127","Barrow St & Hudson St","40.73172428","-74.00674436","18881","Subscriber","1978","1"
"551","9/1/2016 02:50:21","9/1/2016 02:59:33","3082","Hope St & Union Ave","40.71167351","-73.95141312","3116","Huron St & Franklin St","40.73266","-73.95826","26122","Subscriber","1979","1"
"170","9/1/2016 02:51:13","9/1/2016 02:54:04","473","Rivington St & Chrystie St","40.72110063","-73.9919254","412","Forsyth St & Canal St","40.7158155","-73.99422366","20259","Subscriber","1988","1"
"306","9/1/2016 02:52:08","9/1/2016 02:57:14","415","Pearl St & Hanover Square","40.7047177","-74.00926027","279","Peck Slip & Front St","40.707873","-74.00167","22094","Subscriber","1989","1"
"731","9/1/2016 02:52:49","9/1/2016 03:05:01","3224","W 13 St & Hudson St","40.73997354103409","-74.00513872504234","319","Fulton St & Broadway","40.711066","-74.009447","14731","Subscriber","1992","1"
"428","9/1/2016 02:53:42","9/1/2016 03:00:50","483","E 12 St & 3 Ave","40.73223272","-73.98889957","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","19070","Subscriber","1998","1"
"283","9/1/2016 02:53:51","9/1/2016 02:58:35","491","E 24 St & Park Ave S","40.74096374","-73.98602213","475","E 16 St & Irving Pl","40.73524276","-73.98758561","23450","Subscriber","1973","1"
"743","9/1/2016 02:55:39","9/1/2016 03:08:03","312","Allen St & Stanton St","40.722055","-73.989111","3260","Mercer St & Bleecker St","40.72706363348306","-73.99662137031554","14579","Subscriber","1956","1"
"354","9/1/2016 02:56:14","9/1/2016 03:02:08","3317","10 St & 5 Ave","40.6686273","-73.98700053","3310","14 St & 7 Ave","40.663779","-73.98396846","24992","Subscriber","1988","1"
"63","9/1/2016 02:56:16","9/1/2016 02:57:19","476","E 31 St & 3 Ave","40.74394314","-73.97966069","476","E 31 St & 3 Ave","40.74394314","-73.97966069","24967","Subscriber","1998","1"
"169","9/1/2016 02:56:52","9/1/2016 02:59:42","445","E 10 St & Avenue A","40.72740794","-73.98142006","511","E 14 St & Avenue B","40.72938685","-73.97772429","25876","Subscriber","1987","1"
"478","9/1/2016 02:57:42","9/1/2016 03:05:40","476","E 31 St & 3 Ave","40.74394314","-73.97966069","490","8 Ave & W 33 St","40.751551","-73.993934","25737","Subscriber","1998","1"
"603","9/1/2016 02:59:47","9/1/2016 03:09:51","498","Broadway & W 32 St","40.74854862","-73.98808416","482","W 15 St & 7 Ave","40.73935542","-73.99931783","15681","Subscriber","1987","1"
"577","9/1/2016 03:00:51","9/1/2016 03:10:28","321","Cadman Plaza E & Red Cross Pl","40.69991755","-73.98971773","343","Clinton Ave & Flushing Ave","40.69794","-73.96986848","20542","Subscriber","1968","1"
"2459","9/1/2016 03:01:47","9/1/2016 03:42:46","279","Peck Slip & Front St","40.707873","-74.00167","306","Cliff St & Fulton St","40.70823502","-74.00530063","22094","Subscriber","1989","1"
"346","9/1/2016 03:02:58","9/1/2016 03:08:45","515","W 43 St & 10 Ave","40.76009437","-73.99461843","458","11 Ave & W 27 St","40.751396","-74.005226","22734","Subscriber","1985","0"
"578","9/1/2016 03:03:59","9/1/2016 03:13:38","540","Lexington Ave & E 29 St","40.74311555376486","-73.98215353488922","473","Rivington St & Chrystie St","40.72110063","-73.9919254","22154","Subscriber","1986","1"
"966","9/1/2016 03:05:04","9/1/2016 03:21:11","339","Avenue D & E 12 St","40.72580614","-73.97422494","297","E 15 St & 3 Ave","40.734232","-73.986923","23855","Subscriber","1975","1"
"603","9/1/2016 03:05:45","9/1/2016 03:15:49","313","Washington Ave & Park Ave","40.69610226","-73.96751037","3048","Putnam Ave & Nostrand Ave","40.68402","-73.94977","22609","Subscriber","1990","1"
"874","9/1/2016 03:06:04","9/1/2016 03:20:39","3259","9 Ave & W 28 St","40.74937024193277","-73.99923384189606","531","Forsyth St & Broome St","40.71893904","-73.99266288","21581","Subscriber","1988","1"
"1203","9/1/2016 03:08:34","9/1/2016 03:28:38","265","Stanton St & Chrystie St","40.72229346","-73.99147535","306","Cliff St & Fulton St","40.70823502","-74.00530063","17859","Subscriber","1981","1"
"1526","9/1/2016 03:08:45","9/1/2016 03:34:11","388","W 26 St & 10 Ave","40.749717753","-74.002950346","3175","W 70 St & Amsterdam Ave","40.77748046","-73.98288594","15402","Customer","","0"
"247","9/1/2016 03:09:05","9/1/2016 03:13:13","3119","Vernon Blvd & 50 Ave","40.74232744","-73.95411749","3127","9 St & 44 Rd","40.74966","-73.9521","17186","Subscriber","1983","1"
"239","9/1/2016 03:09:45","9/1/2016 03:13:45","3329","Degraw St & Smith St","40.6829151","-73.99318208","3311","Columbia St & Kane St","40.68763155","-74.0016256","22162","Subscriber","1982","1"
